"index"	"s.area"	"s.perimeter"	"s.radius.mean"	"s.radius.min"	"s.radius.max"	"m.cx"	"m.cy"	"m.majoraxis"	"m.eccentricity"	"m.theta"	"h.asm.s1"	"h.con.s1"	"h.cor.s1"	"h.var.s1"	"h.idm.s1"	"h.sav.s1"	"h.sva.s1"	"h.sen.s1"	"h.ent.s1"	"h.dva.s1"	"h.den.s1"	"h.f12.s1"	"h.f13.s1"	"h.asm.s2"	"h.con.s2"	"h.cor.s2"	"h.var.s2"	"h.idm.s2"	"h.sav.s2"	"h.sva.s2"	"h.sen.s2"	"h.ent.s2"	"h.dva.s2"	"h.den.s2"	"h.f12.s2"	"h.f13.s2"	"densityValues"	"numberNeighbors"	"sizeCytoplasma"	"classCell"
"11"	112	101	35	5.22854859903292	2.22673917353126	6.96633303240428	382.926401405657	85.5772827750383	13.891757024528	0.661459164604683	-0.0965212592159041	0.0234818339100346	3.74411764705882	0.573302048854083	5.38731617647058	0.470596831859807	28.75	774.468549276929	1.16987305652663	1.73526855072429	3.74411764705882	0.662652455865615	0.126091449640167	0.456357792226173	0.0266203703703704	8.94444444444445	0.0152486938793087	5.54147376543211	0.319000312529724	28.9722222222222	788.037065207775	1.06495409023748	1.67049719736522	8.94444444444445	0.807712402796356	0.124420874469599	0.445859070575835	2.13692385576165e-07	12	10867	"c"
"12"	113	167	44	6.8104669542371	3.96328709887373	8.48680307573356	362.967928586059	88.9142827882843	17.0695998892547	0.578922932291019	-0.55411320818957	0.0260949185794427	3.61499148211244	0.625844438824051	5.83086696713866	0.505411055422665	28.7972742759796	778.300546772631	1.18220465111371	1.7081041604638	3.61499148211244	0.645079857242932	0.16609398097138	0.515861697335696	0.0309056705186778	5.18852459016393	0.433384570797582	5.57852391830153	0.410959869445887	28.4016393442623	756.415251468723	1.13829984988486	1.66221986203417	5.18852459016393	0.714502784454222	0.154079282610147	0.492258048704143	2.11665168860928e-07	12	10867	"c"
"13"	121	282	61	8.94425482459263	4.55528316092011	11.4675500014963	312.786101869247	99.899841518068	22.3056771749958	0.612538094043525	0.731047175013826	0.0275294430357072	3.21786064769382	0.635520195145498	5.4143195381953	0.519496049319983	27.9048086359176	728.901150914491	1.17539163125015	1.69819610725027	3.21786064769382	0.637296596631729	0.147895326659305	0.487385003460819	0.0214679669807875	6.35042735042735	0.335295894296982	5.77688289867777	0.393509279996422	27.9401709401709	730.896768177261	1.14204294710066	1.75352230951336	6.35042735042735	0.744375829223615	0.0880948425463889	0.386281644914002	2.03632468043371e-07	10	10867	"c"
"14"	124	136	43	6.14455020095257	3.414409702741	8.51851925878895	356.892350836903	101.957072826039	15.4368345019585	0.572186379877187	-0.152203683032111	0.0224025898947855	4.50752688172043	0.613832976343591	6.83624002774886	0.456914960793519	27.1096774193548	689.528468787822	1.21197413202554	1.76695057471587	4.50752688172043	0.693809108627556	0.150186717167119	0.49942651340816	0.0238702088030585	8.52475247524752	0.281495160310827	6.93228605038723	0.342788308670662	26.9405940594059	680.499797487189	1.14727310686307	1.71160856319727	8.52475247524752	0.806428273066802	0.131924741922275	0.463408532053845	2.21637140621233e-07	12	10867	"c"
"15"	125	149	46	6.60132634898483	2.2408182747922	10.4163106429392	326.427905581116	103.269853970794	17.5232422313304	0.652959563452963	-0.665531087848507	0.0337200164794922	3.18359375	0.71341741898486	6.55440902709961	0.519179033034732	27.38671875	705.279057074716	1.19044010748442	1.66585666718409	3.18359375	0.645698564338639	0.196384211695185	0.551591214401761	0.0276860097673083	7.80508474576271	0.402084599874009	7.52691396150532	0.392742997618371	27.2118644067797	696.363727447237	1.17225695299922	1.71516979830862	7.80508474576271	0.80510917632595	0.108843564697873	0.423275479314477	2.12392201703225e-07	9	10867	"c"
"16"	135	130	44	6.57922714906338	2.62349917741256	10.7796535079782	390.077199319571	115.444904130878	23.3620312729042	0.940310426331727	-0.743221004608276	0.0191038223140496	4.5	0.7390602695299	9.62268078512397	0.423654730007671	29.9863636363636	853.986844152963	1.2810310130954	1.84269126690187	4.5	0.695740114866296	0.184044309322311	0.558287030477016	0.0231693059836327	10.7319587628866	0.366281642143714	9.46745137634181	0.318408535885795	30.360824742268	874.415020921892	1.18417013315612	1.72138982131045	10.7319587628866	0.841684234135263	0.133273963269479	0.466816738549867	2.41053960300897e-07	7	237	"c"
"17"	139	248	53	8.55540019563384	5.0387250813076	11.4080439789707	313.43579930393	122.956774297428	22.4647480925418	0.740588180214067	0.38671024106893	0.0224925925925926	3.55111111111111	0.714468989152333	7.21843333333333	0.502999774356315	26.8066666666667	673.892585923705	1.26121768448038	1.78333969836982	3.55111111111111	0.649611822572886	0.203914910541301	0.57704449749565	0.0246299382413489	6.86633663366337	0.438436214404184	7.11358567787472	0.391396084824086	26.6683168316832	666.830556644538	1.18807839938621	1.72553233373105	6.86633663366337	0.752873928268094	0.146224319227944	0.488171258634493	2.24754113181593e-07	10	10867	"c"
"18"	140	274	51	9.15488997634343	6.72320317828842	11.6402568108958	268.381338742393	122.766516951608	24.1875496858228	0.782503110879383	0.773571990459714	0.0339281258915179	2.23728813559322	0.695940463700762	4.67902971046979	0.564654872364684	29.1505483549352	797.228790250317	1.13715942135505	1.5916054927607	2.23728813559322	0.571373259733391	0.188509935464079	0.531016615563044	0.0290802997654507	3.58078602620087	0.492834648646593	4.5301958391335	0.475017209309529	29.17903930131	799.09917612765	1.09774341245697	1.64821536352732	3.58078602620087	0.650742965809331	0.0988726240213769	0.396923253427412	2.04358598773242e-07	7	329	"c"
"19"	143	107	34	5.42800636647973	3.05089470115057	7.24867247122918	299.241867746825	129.639149126513	15.5750731884624	0.807156436518722	0.00228897684668962	0.0293817934782609	3.5570652173913	0.708070937540421	7.09234515300095	0.506663155269832	31.0135869565217	909.710326211204	1.1991942775388	1.69385919705742	3.5570652173913	0.64726096366898	0.207959794661397	0.570140928720623	0.0252993759487266	6.8961038961039	0.415102032058022	6.89513408669253	0.334479987421164	31.1298701298701	914.590570789199	1.16478814535801	1.66848003902955	6.8961038961039	0.754076653034088	0.123662059790617	0.444321677476523	2.24620231812299e-07	8	10867	"c"
"20"	147	263	51	8.81014516096362	6.31390816932164	11.0312721742504	280.896284106829	137.238986857613	22.6171581749911	0.720939625524853	0.391526829682451	0.0390765342639745	2.48491155046826	0.64408621828774	4.49088975778568	0.560912317575108	28.216441207076	745.047340164768	1.13196793023165	1.59476066870194	2.48491155046826	0.595510348684851	0.166729598012533	0.501790039081471	0.0328098368638909	5.02252252252252	0.323521253206071	4.71225448421394	0.453900877764152	28.1576576576577	742.818169435969	1.08383868024637	1.6614901545483	5.02252252252252	0.717688357239078	0.0897232118111456	0.380139286555579	2.23198239724858e-07	7	399	"c"
"21"	153	75	27	4.4923212724501	3.06513649425193	5.85524983389131	372.12421522337	141.753229907124	13.4345659324276	0.769302506686811	0.550013460363571	0.0131982032031238	11.5338645418327	0.550044537630665	13.8166735448644	0.337288747481805	20.1553784860558	393.373592147472	1.35003981561841	2.01185006755444	11.5338645418327	0.876555236029188	0.164691068124022	0.550515151124605	0.0198000768935025	33.8039215686274	0.0627838062549302	19.0342176086121	0.171226484729171	19.6862745098039	377.471829904386	1.27055076517293	1.76358669353514	33.8039215686274	1.01617258088665	0.223914670142585	0.599140443204677	2.59095250011953e-07	4	112	"c"
"22"	155	180	46	7.24755894221003	4.51865488458386	10.0641843774528	193.891470254697	144.367931467803	20.9325083490452	0.824063547093706	-0.127725183713723	0.026978759765625	3.2421875	0.582244839441894	4.88048767089844	0.482945552311361	29.7765625	832.048040461549	1.14496671356234	1.68414269854762	3.2421875	0.641689529558682	0.116504978793003	0.433676594831118	0.0231671712802768	6.36029411764706	0.227959875439302	5.119147383218	0.353196465696465	29.2867647058824	804.917191113161	1.09455131817659	1.71962110298765	6.36029411764706	0.750690329652197	0.057625176006928	0.31144908094446	1.87091394085266e-07	9	3862	"c"
"23"	157	38	18	3.00880616748499	2.5	3.35410196624968	249.460112276555	142.925838380854	7.63551515068084	0.476436817672276	0.102164679762536	0.0290939905373914	5.95798319327731	0.423311289964278	6.16568392062709	0.378017147913342	28.9663865546218	789.465951406499	1.13185406497388	1.61575788103329	5.95798319327731	0.744855128394199	0.131325838511508	0.450734179056378	0.025	15.6	-0.122302158273385	7.95	0.209200440259264	29	793.467132354553	1.04884381005764	1.60205999132796	15.6	0.834139245433795	0.275167492130062	0.632615269290023	2.13604224620344e-07	6	99	"c"
"24"	160	208	52	7.87366740067744	5.09648039592378	11.4829755643148	220.074665006291	147.771127628387	23.4446883885899	0.855836623202958	0.306317336247758	0.0321346030913472	2.88798920377868	0.571834974451702	4.37251880870036	0.521784538674274	30.582995951417	879.575186810808	1.10464625575416	1.58897985892938	2.88798920377868	0.610354463632925	0.126084204491834	0.43876021082597	0.0375744047619048	4.96428571428572	0.343208580214503	4.77919501133786	0.439299690770279	30.6190476190476	883.279551863471	1.07032416891521	1.56529049600918	4.96428571428572	0.72188211306849	0.070827821301729	0.329510578838762	2.03650586024029e-07	7	3862	"c"
"25"	165	133	37	6.08224541066985	4.19136822142455	7.81543863651178	164.401694369442	158.592930218732	16.1866107323289	0.697404642902791	0.179306125199367	0.0253084749803979	4.6423982869379	0.568156594716657	6.37509457148229	0.448065197756594	24.745182012848	571.38738382554	1.19673399972937	1.74420026728865	4.6423982869379	0.698866683607823	0.132449930483098	0.46816068475613	0.0261879986125564	7.98924731182796	0.194786428866925	5.960949242687	0.349273638485129	24.0752688172043	539.887300084333	1.0963056024417	1.66584610556393	7.98924731182796	0.766773949114894	0.129858314345342	0.454460481751154	1.85535399175256e-07	10	3862	"c"
"26"	166	86	29	4.87697429963794	3.14701224782975	6.72413793103447	147.133308652778	159.656715915593	14.3371238846435	0.819349027860699	0.38138371625065	0.036200564471369	3.91408934707904	0.47867385048768	4.75397373672964	0.485665467678809	28.2646048109966	749.342616135758	1.09401757891932	1.60397636664142	3.91408934707904	0.670795118241147	0.126542268326985	0.441375977199662	0.0404739919975377	5.42105263157895	0.179894303075475	4.30509387503847	0.424326898939902	28.0877192982456	742.270744322449	0.986586084782496	1.47602162898557	5.42105263157895	0.731985969898827	0.115058068695744	0.406069370272877	1.77164655360949e-07	10	143	"c"
"27"	170	145	38	6.40126890191472	4.27451379036778	8.37652702414011	289.573177994491	165.100852378471	15.4035009315748	0.563847900720718	-0.406206065340444	0.0411529541015625	2.63671875	0.434876739029479	3.33287048339844	0.518900240384615	30.7265625	889.143592113122	1.02052222315515	1.51530407396743	2.63671875	0.603978639540307	0.0777454943692235	0.339644674116339	0.0431368251881072	5.24786324786325	0.0949201229652583	3.89911607860327	0.419210271879955	30.957264957265	905.348733120794	0.97393405400733	1.46517042224428	5.24786324786325	0.712069123746501	0.0791242030609172	0.337202234081059	2.50428980565294e-07	6	200	"c"
"28"	171	86	29	4.89106067387239	3.24302966056592	6.53109274270341	194.371605270234	165.034955633235	13.3227279064585	0.74938714787042	-0.70913310757638	0.0173828839999528	6.96219931271478	0.597122017020804	9.64058053164229	0.378852139970334	28.3436426116839	760.849911001004	1.26505719465827	1.86294834570089	6.96219931271478	0.773929932895368	0.143362959858223	0.500013890239366	0.0235502958579882	16.6923076923077	0.0910848342301132	10.1825443786982	0.252671001017939	28.8461538461539	786.255125167018	1.16552424087693	1.68903439146263	16.6923076923077	0.911961517185532	0.127402365899114	0.453132569933553	2.07201557890847e-07	11	3862	"c"
"29"	179	144	37	6.32820980553355	4.33621675527431	7.53317474207706	137.080454138798	170.335662250245	16.091489213221	0.631534278472166	-0.201853457792735	0.0475528642829681	3.43725490196078	0.640401505999436	5.77929546328337	0.518244981739791	26.6450980392157	668.180157226168	1.10101398292205	1.55468122444999	3.43725490196078	0.648733725984336	0.148520496126984	0.469841210962146	0.044639233828423	7.41441441441441	0.246315233667608	5.9187768849931	0.426815248659445	26.5855855855856	662.717560889434	1.08152967747803	1.55173335829122	7.41441441441441	0.791112786717175	0.0967733619748499	0.38207474559157	1.82200874984189e-07	7	3862	"c"
"30"	181	152	39	6.55891833772521	4.12852363797555	8.26600016400762	154.711580781221	176.262630662021	17.9780093952851	0.711246436267818	0.122153569658335	0.03424431891084	6.06145251396648	0.638482675220145	9.38334997867315	0.481923075673307	23.2346368715084	511.962352225762	1.22349412913729	1.73189771206144	6.06145251396648	0.73758242351033	0.177001725837485	0.534415978451369	0.0293666447512601	8.95726495726496	0.388082642978341	8.31901526773323	0.368136831065867	22.6837606837607	483.485469176273	1.16245326384298	1.69877193913084	8.95726495726496	0.806452359554141	0.131325009942147	0.46087259784951	1.97781110293061e-07	10	3862	"c"
"31"	182	505	89	12.446556861138	5.55970906189546	18.5614746822825	178.316862706996	186.561918179224	37.922472195587	0.860407264052695	-0.431550030201504	0.0221144074987416	3.25550187869028	0.749312954319997	7.49315936900439	0.517245341610218	26.7928073000537	674.388926936899	1.26494426102176	1.78616634396209	3.25550187869028	0.641443675872639	0.196780638678367	0.568185149548263	0.0181353780635122	8.61990950226244	0.408731983919385	8.28934194631562	0.37627138696609	26.737556561086	670.991364339777	1.23355871649743	1.89696475967185	8.61990950226244	0.825216983496242	0.0713321917750202	0.361827724809674	2.19730323091087e-07	12	3862	"c"
"32"	183	54	22	3.71139578716446	2.5	4.60977222864644	234.200027609056	171.04210381005	10.3194807879984	0.69823461902225	-0.0205754675786748	0.0136	13.7828571428571	0.461738961886885	13.8031346938775	0.285963621932967	21.4057142857143	439.55397433012	1.3526772913469	1.98935619601217	13.7828571428571	0.906766424496459	0.160015588931987	0.540828754538762	0.03466796875	28.3125	0.00192784356926467	15.18359375	0.241949143559351	21.625	449.236611456115	1.11123056442051	1.53704372560989	28.3125	0.982808492354385	0.189050636671813	0.523940868583723	2.31402314954746e-07	7	82	"c"
"33"	190	26	14	2.42975291896459	2.06155281280883	2.69258240356725	190.95426889107	178.493424926398	6.07060912357462	0.478813693422427	0.0810222313784828	0.0645977399224153	2.83116883116883	0.311089222687352	3.05481531455557	0.540988423341365	32.6753246753247	1014.97312133255	0.901356888699518	1.31148233182462	2.83116883116883	0.61176328713878	0.124858715884953	0.400314953631825	0.107142857142857	4.71428571428571	-0.350877192982441	2.74489795918368	0.432773109243697	33.1428571428571	1052.02526540935	0.742857771145758	1.02765606813095	4.71428571428571	0.656849200956049	0.106608192814873	0.330575293903232	2.18186802457005e-07	12	3862	"c"
"34"	194	21	12	2.15737865166653	2	2.23606797749979	202.879177702106	179.977424643713	5.27565594644557	0.270379419506233	0.390085994303416	0.0279166666666667	5.26666666666667	0.420360745949259	5.54305555555555	0.373979862215156	31.1666666666667	915.686546752705	1.12035256331699	1.60148176606238	5.26666666666667	0.699148869671169	0.156935688445543	0.488571220147661	0.0867768595041322	7.45454545454546	-0.14758269720099	4.24793388429752	0.347911547911548	30.9090909090909	914.038884638346	0.767729052736424	1.06875904840041	7.45454545454546	0.658263599767704	0.150566160224071	0.399649399502815	2.25197940291141e-07	10	3862	"c"
"35"	202	113	35	5.52943154847076	4.0478767424971	6.85458285546604	167.010686861757	198.933372034726	13.7581952835305	0.582952643662683	-0.334396590931116	0.0255948042482299	3.63775510204082	0.684999684431664	6.77420866305705	0.475599616145835	27.5102040816327	709.905736184042	1.23385242022702	1.75586654851457	3.63775510204082	0.652146160613598	0.17819051642004	0.53916905733223	0.0286287923854848	7	0.315872093023248	6.11600237953599	0.346323029795053	27.219512195122	693.734576224578	1.13751521048839	1.67858951870578	7	0.775372504392015	0.11534686513412	0.430970590453859	2.2588259443976e-07	12	3862	"c"
"36"	205	237	48	8.22888986090835	6.67398686651722	9.46046690326528	151.550703787231	208.596002799596	19.480988272943	0.512149048982012	0.0981994070880362	0.0196698573651696	4.11703360370799	0.684898434166983	7.53286757370406	0.476747712796497	26.6964078794901	668.727486461342	1.26585440988918	1.8222779483945	4.11703360370799	0.684568695760181	0.167929921134973	0.532909524944432	0.0184802571166207	9.34343434343434	0.279081759174347	7.48023160901949	0.331486295994158	26.3737373737374	650.923043101537	1.18751989256538	1.81473165633892	9.34343434343434	0.816533509438959	0.105760844996548	0.428288034896949	2.27322492260134e-07	11	3862	"c"
"37"	217	130	36	6.05262485840102	4.80868555741832	7.71802443858323	109.159644066246	218.876544057096	15.252937818154	0.654082218622377	0.643103474302381	0.0353173824150463	2.9781181619256	0.612199579950471	4.83975623536622	0.528540382119993	27.7964989059081	723.345275605252	1.13258379905042	1.58095566346402	2.9781181619256	0.628099604776271	0.160699634422329	0.49130580740431	0.0438707233935109	2.64044943820225	0.515682710231681	3.72595000631234	0.500660938532716	27.4044943820225	706.183910649028	0.986308220554437	1.42620763282875	2.64044943820225	0.591837490903076	0.135466048242669	0.432637484693581	2.13873650868003e-07	5	180	"c"
"38"	224	235	66	8.27475027704998	2.03391808418785	13.1569950878946	166.536900076899	229.890735965984	27.4664101672923	0.87432968525458	-0.0938349737817716	0.0310492266508031	2.94146341463415	0.494416144000284	3.90897679952409	0.484280835299487	31.1658536585366	913.996109235207	1.07762231384395	1.60304320706163	2.94146341463415	0.615009183768213	0.0894108753649213	0.373261086478214	0.0374510088546959	5.66867469879518	0.0185198566163962	3.8878193496879	0.384770374146703	30.9457831325301	903.560909933843	0.984502999099791	1.56045183720164	5.66867469879518	0.735320146163779	0.0573548220122606	0.2966887289386	2.52821467971972e-07	7	3862	"c"
"39"	233	30	16	2.68841400156187	1.73767984680723	3.35701225049895	165.413633844449	236.175226307039	7.20556314856724	0.626177324587218	-0.34890190605317	0.0242122933884297	5.125	0.439715961629413	5.57357308884298	0.437419730507966	29.7840909090909	833.407946210345	1.14428200862907	1.68787762803918	5.125	0.68711413369139	0.156226423809851	0.498761490519629	0.0387523629489603	9.21739130434783	-0.146754468485423	5.01890359168242	0.27710407239819	31.4782608695652	940.161247113333	0.928252292627774	1.45976185332062	9.21739130434783	0.78748952140417	0.205713652468305	0.53335028981329	2.5738269203e-07	7	3862	"c"
"40"	235	21	12	2.15737865166653	2	2.23606797749979	126.96499931101	236.834780212209	5.27965757457707	0.257130394398114	0.57346805424219	0.045	5.88333333333333	0.471497548377435	6.56604166666666	0.380307162365986	28.55	769.458310524264	1.10774285538941	1.49977906275383	5.88333333333333	0.733286419162494	0.144092150591716	0.455801697744939	0.0859375	9.875	-0.235581622678397	4.99609375	0.273231319554849	28.875	792.752980441928	0.827832488075948	1.09123373428193	9.875	0.752574989159953	0.127851596209825	0.372113619899733	2.4028710603052e-07	9	267	"c"
"41"	242	260	57	8.88025183832445	4.79875073514308	12.8926719912583	89.0661687644359	254.403270281545	27.2885547157444	0.878536797329755	0.0981830774353396	0.0391541689768799	2.15498938428875	0.642945834106668	4.01773454861814	0.561210733747265	31.1698513800425	914.690491948093	1.09038092031014	1.54612880450872	2.15498938428875	0.565214569957587	0.154953470175871	0.478242620065067	0.0370836234585926	3.28436018957346	0.388389169247752	3.68500819837829	0.469547575067508	31.1516587677725	914.369812109421	1.03664358422193	1.56706411772992	3.28436018957346	0.63635421851551	0.0665689684513973	0.31982997766952	2.3262767315761e-07	9	19577	"c"
"42"	243	67	25	4.18131131156369	3.08311530760689	5.07006903306059	118.312393887946	246.816575488901	11.4770334009774	0.604975524130801	-0.779826766716242	0.0138550946128013	19.8968609865471	0.427018556658046	18.3625701301052	0.290607497686007	18.3452914798206	337.302480770625	1.38212369674571	2.04585864909486	19.8968609865471	0.971502614715071	0.137848166603671	0.511197660836758	0.0237037037037037	50.3111111111111	-0.00729667200569497	25.9733333333333	0.167149426561225	18.8	357.198417259617	1.26100929251073	1.678200261097	50.3111111111111	1.10279137556061	0.178728360165782	0.529743175209811	2.44192475227986e-07	10	267	"c"
"43"	252	71	25	4.35476845097676	3.31517721999895	5.41760094506785	70.6160127012928	253.578770696303	11.1718798569354	0.603687348608462	-0.307996690707604	0.0289661557086649	5.56118143459916	0.447902011382507	6.03640798305114	0.461627545410122	25.3080168776371	598.516707556372	1.14332658252334	1.66335354989212	5.56118143459916	0.72676664126449	0.117403815916967	0.432846720459448	0.0441975308641975	6.8	-0.11479922279791	4.04987654320988	0.353762993762994	24.5777777777778	564.719283998694	0.927835329098231	1.42058698548426	6.8	0.705148732728685	0.129221137950137	0.422129093051987	2.19000946690492e-07	5	107	"c"
"44"	257	427	72	11.229248439646	7.97900650163203	13.8533225167498	120.302514259982	269.006889822876	28.3638179562055	0.615634485706078	-0.205503166073161	0.0188010567713509	3.01970756516211	0.876989569314742	13.2741931246815	0.534161212729703	25.504132231405	628.154701037992	1.37784706139945	1.86296125558733	3.01970756516211	0.632132444804673	0.298477362264387	0.69269520044707	0.0154392712099726	8.15531335149864	0.667749887213888	13.2728526457246	0.378964870733721	25.0817438692098	604.016944902108	1.35241923341986	1.96087510743278	8.15531335149864	0.817844381594205	0.154680561778563	0.529306389815429	2.61930808076467e-07	10	19577	"c"
